EmployeeID,Department,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Total,RFM_Segment,R_Score_Department,F_Score_Department,M_Score_Department,RFM_Total_Department,RFM_Segment_Department
3064,Research & Development,1.0,0.20476190476190476,0.2611374407582938,4,2,4,10,Need Further Observation,4,2,4,10,Need Further Observation
3065,Sales,1.0,0.20833333333333331,0.34233807266982624,4,2,4,10,Need Further Observation,5,2,4,11,Need Further Observation
3066,Research & Development,0.5,0.20238095238095236,0.10437072143233281,2,2,2,6,Don't Promote,2,2,2,6,Don't Promote
3067,Research & Development,0.1,0.244047619047619,0.9808846761453397,1,3,5,9,Need Further Observation,1,3,5,9,Need Further Observation
3068,Sales,1.0,0.30238095238095236,0.00631911532385466,4,4,1,9,Need Further Observation,5,4,1,10,Need Further Observation
3069,Research & Development,0.07692307692307693,0.16547619047619047,0.6493944181147973,1,1,5,7,Don't Promote,1,1,5,7,Don't Promote
3070,Research & Development,0.5,0.1488095238095238,0.17498683517640864,2,1,3,6,Don't Promote,2,1,3,6,Don't Promote
3071,Research & Development,0.5,0.07738095238095238,0.527751448130595,2,1,5,8,Don't Promote,2,1,5,8,Don't Promote
3072,Sales,1.0,0.11666666666666667,0.18067403896787784,4,1,3,8,Don't Promote,5,1,3,9,Need Further Observation
3073,Sales,0.25,0.18333333333333332,0.18999473407056344,2,2,3,7,Don't Promote,2,2,3,7,Don't Promote
3074,Sales,1.0,0.1880952380952381,0.08625592417061612,4,2,1,7,Don't Promote,5,2,2,9,Need Further Observation
3075,Human Resources,0.5,0.6952380952380952,0.27983149025803056,2,5,4,11,Need Further Observation,3,5,4,12,Need Further Observation
3076,Research & Development,0.5,0.8297619047619047,0.2458135860979463,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
3077,Research & Development,0.25,0.10952380952380952,0.06203264876250658,2,1,1,4,Don't Promote,2,1,1,4,Don't Promote
3078,Sales,0.5,0.2488095238095238,0.14423380726698262,2,3,2,7,Don't Promote,3,3,2,8,Don't Promote
3079,Sales,1.0,0.3083333333333333,0.15629278567667193,4,4,2,10,Need Further Observation,5,4,2,11,Need Further Observation
3080,Human Resources,0.5,0.4357142857142857,0.40147446024223277,2,5,4,11,Need Further Observation,3,5,5,13,Recommend for Promotion
3081,Research & Development,0.09090909090909091,0.7845238095238095,0.05260663507109005,1,5,1,7,Don't Promote,1,5,1,7,Don't Promote
3082,Research & Development,0.25,0.15476190476190477,0.18067403896787784,2,1,3,6,Don't Promote,2,1,3,6,Don't Promote
3083,Research & Development,0.5,0.6964285714285714,0.10837282780410742,2,5,2,9,Need Further Observation,2,5,2,9,Need Further Observation
3084,Research & Development,0.125,0.16547619047619047,0.22706687730384412,1,1,3,5,Don't Promote,1,1,3,5,Don't Promote
3085,Sales,0.2,0.2976190476190476,0.23175355450236967,1,4,3,8,Don't Promote,2,4,3,9,Need Further Observation
3086,Research & Development,1.0,0.1988095238095238,0.09336492890995261,4,2,2,8,Don't Promote,4,2,2,8,Don't Promote
3087,Research & Development,0.5,0.08809523809523809,0.5765139547130068,2,1,5,8,Don't Promote,2,1,5,8,Don't Promote
3088,Research & Development,1.0,0.15476190476190477,0.08694049499736703,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
3089,Research & Development,1.0,0.7738095238095237,0.12459189046866773,4,5,2,11,Need Further Observation,4,5,2,11,Need Further Observation
3090,Research & Development,1.0,0.31547619047619047,0.21532385466034756,4,4,3,11,Need Further Observation,4,4,3,11,Need Further Observation
3091,Research & Development,0.5,0.2833333333333333,0.20373880989994733,2,3,3,8,Don't Promote,2,3,3,8,Don't Promote
3092,Sales,1.0,0.1880952380952381,0.09626119010005266,4,2,2,8,Don't Promote,5,2,2,9,Need Further Observation
3093,Sales,1.0,0.8797619047619047,0.07356503422854134,4,5,1,10,Need Further Observation,5,5,1,11,Need Further Observation
3094,Research & Development,0.08333333333333333,0.20833333333333331,0.06635071090047394,1,2,1,4,Don't Promote,1,2,1,4,Don't Promote
3095,Sales,1.0,0.1988095238095238,0.1631911532385466,4,2,2,8,Don't Promote,5,2,3,10,Need Further Observation
3096,Research & Development,1.0,0.3047619047619048,0.6422854133754607,4,4,5,13,Recommend for Promotion,4,4,5,13,Recommend for Promotion
3097,Research & Development,0.5,0.18095238095238092,0.49568193786203263,2,2,5,9,Need Further Observation,2,2,5,9,Need Further Observation
3098,Research & Development,0.5,0.8297619047619047,0.6706161137440758,2,5,5,12,Need Further Observation,2,5,5,12,Need Further Observation
3099,Sales,1.0,0.2833333333333333,0.20526592943654556,4,3,3,10,Need Further Observation,5,4,3,12,Need Further Observation
3100,Sales,0.5,0.24166666666666664,0.13022643496577146,2,3,2,7,Don't Promote,3,3,2,8,Don't Promote
3101,Research & Development,1.0,0.9892857142857142,0.075144813059505,4,5,1,10,Need Further Observation,4,5,1,10,Need Further Observation
3102,Research & Development,0.5,0.29166666666666663,0.0721958925750395,2,4,1,7,Don't Promote,2,4,1,7,Don't Promote
3103,Research & Development,1.0,0.23333333333333334,0.9700895208004213,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
3104,Research & Development,0.5,0.17023809523809522,0.04112690889942075,2,1,1,4,Don't Promote,2,1,1,4,Don't Promote
3105,Research & Development,1.0,0.32619047619047614,0.34939441811479727,4,4,4,12,Need Further Observation,4,4,4,12,Need Further Observation
3106,Research & Development,0.125,0.17619047619047618,0.21706161137440758,1,1,3,5,Don't Promote,1,1,3,5,Don't Promote
3107,Research & Development,1.0,0.294047619047619,0.2789362822538178,4,4,4,12,Need Further Observation,4,4,4,12,Need Further Observation
3108,Sales,0.0625,0.244047619047619,0.19894681411269088,1,3,3,7,Don't Promote,1,3,3,7,Don't Promote
3109,Sales,0.14285714285714285,0.9011904761904762,0.9410742496050553,1,5,5,11,Need Further Observation,1,5,5,11,Need Further Observation
3110,Research & Development,0.07142857142857142,0.7297619047619047,0.07003686150605581,1,5,1,7,Don't Promote,1,5,1,7,Don't Promote
3111,Research & Development,1.0,0.2702380952380952,0.6614533965244865,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
3112,Sales,1.0,0.7738095238095237,0.30031595576619274,4,5,4,13,Recommend for Promotion,5,5,4,14,Recommend for Promotion
3113,Research & Development,0.2,0.244047619047619,0.23154291732490784,1,3,3,7,Don't Promote,1,3,3,7,Don't Promote
3114,Research & Development,1.0,0.23333333333333334,0.41753554502369666,4,3,4,11,Need Further Observation,4,3,4,11,Need Further Observation
3115,Sales,0.16666666666666666,0.3,0.07530279094260137,1,4,1,6,Don't Promote,1,4,1,6,Don't Promote
3116,Research & Development,0.5,0.29166666666666663,0.41221695629278565,2,4,4,10,Need Further Observation,2,4,4,10,Need Further Observation
3117,Research & Development,1.0,0.21547619047619046,0.22822538177988416,4,2,3,9,Need Further Observation,4,2,3,9,Need Further Observation
3118,Research & Development,0.125,0.7845238095238095,0.30115850447604003,1,5,4,10,Need Further Observation,1,5,4,10,Need Further Observation
3119,Sales,0.5,0.9333333333333333,0.2971563981042654,2,5,4,11,Need Further Observation,3,5,4,12,Need Further Observation
3120,Research & Development,0.5,0.19404761904761902,0.2022643496577146,2,2,3,7,Don't Promote,2,2,3,7,Don't Promote
3121,Research & Development,1.0,0.7285714285714285,0.0947867298578199,4,5,2,11,Need Further Observation,4,5,2,11,Need Further Observation
3122,Research & Development,1.0,0.2095238095238095,0.24644549763033174,4,2,3,9,Need Further Observation,4,2,3,9,Need Further Observation
3123,Sales,1.0,0.8178571428571428,0.052238020010531856,4,5,1,10,Need Further Observation,5,5,1,11,Need Further Observation
3124,Research & Development,0.3333333333333333,0.2095238095238095,0.10363349131121644,2,2,2,6,Don't Promote,2,2,2,6,Don't Promote
3125,Research & Development,0.1,0.2833333333333333,0.1588204318062138,1,3,2,6,Don't Promote,1,3,2,6,Don't Promote
3126,Research & Development,0.5,0.25476190476190474,0.14618220115850447,2,3,2,7,Don't Promote,2,3,2,7,Don't Promote
3127,Research & Development,0.14285714285714285,0.31547619047619047,0.5184307530279094,1,4,5,10,Need Further Observation,1,4,5,10,Need Further Observation
3128,Research & Development,0.125,0.18333333333333332,0.5804107424960505,1,2,5,8,Don't Promote,1,2,5,8,Don't Promote
3129,Research & Development,0.5,0.28095238095238095,0.47008952080042127,3,3,5,11,Need Further Observation,2,3,4,9,Need Further Observation
3130,Research & Development,0.14285714285714285,0.24166666666666664,0.10305423907319641,1,3,2,6,Don't Promote,1,3,2,6,Don't Promote
3131,Research & Development,0.16666666666666666,0.2654761904761905,0.0822538177988415,1,3,1,5,Don't Promote,1,3,1,5,Don't Promote
3132,Research & Development,1.0,0.2869047619047619,0.4729857819905213,4,4,5,13,Recommend for Promotion,4,3,4,11,Need Further Observation
3133,Research & Development,1.0,0.23809523809523808,0.2703001579778831,4,3,4,11,Need Further Observation,4,3,4,11,Need Further Observation
3134,Research & Development,0.16666666666666666,0.16547619047619047,0.23070036861506055,1,1,3,5,Don't Promote,1,1,3,5,Don't Promote
3135,Research & Development,0.25,0.8119047619047619,0.17877830437072142,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
3136,Research & Development,0.5,0.244047619047619,0.2624539231174302,3,3,4,10,Need Further Observation,2,3,4,9,Need Further Observation
3137,Research & Development,0.5,0.21666666666666667,0.21700895208004212,3,2,3,8,Don't Promote,2,2,3,7,Don't Promote
3138,Research & Development,1.0,0.2869047619047619,0.0569246972090574,4,4,1,9,Need Further Observation,4,3,1,8,Don't Promote
3139,Research & Development,1.0,0.31547619047619047,0.10005265929436545,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
3140,Research & Development,1.0,0.325,0.1294892048446551,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
3141,Research & Development,1.0,0.15238095238095237,0.10842548709847288,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
3142,Research & Development,1.0,0.2095238095238095,0.08746708794102159,4,2,1,7,Don't Promote,4,2,1,7,Don't Promote
3143,Research & Development,1.0,0.2309523809523809,0.08867825171142707,4,3,1,8,Don't Promote,4,2,1,7,Don't Promote
3144,Research & Development,1.0,0.2095238095238095,0.4484992101105845,4,2,4,10,Need Further Observation,4,2,4,10,Need Further Observation
3145,Research & Development,0.16666666666666666,0.30238095238095236,0.22264349657714586,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
3146,Sales,1.0,0.7678571428571429,0.07461822011585045,4,5,1,10,Need Further Observation,5,5,1,11,Need Further Observation
3147,Research & Development,0.5,0.33690476190476193,0.16766719325961033,3,4,2,9,Need Further Observation,2,4,2,8,Don't Promote
3148,Research & Development,0.5,0.25476190476190474,0.10015797788309637,3,3,2,8,Don't Promote,2,3,2,7,Don't Promote
3149,Research & Development,0.08333333333333333,0.16547619047619047,0.08699315429173249,1,1,1,3,Don't Promote,1,1,1,3,Don't Promote
3150,Research & Development,0.125,0.2369047619047619,0.053659820958399156,1,3,1,5,Don't Promote,1,3,1,5,Don't Promote
3151,Sales,0.14285714285714285,0.13333333333333333,0.4724065297525013,1,1,5,7,Don't Promote,1,1,5,7,Don't Promote
3152,Research & Development,0.5,0.7845238095238095,0.12053712480252765,3,5,2,10,Need Further Observation,2,5,2,9,Need Further Observation
3153,Sales,0.3333333333333333,0.2488095238095238,0.1014218009478673,2,3,2,7,Don't Promote,2,3,2,7,Don't Promote
3154,Research & Development,1.0,0.2869047619047619,0.7592417061611374,4,4,5,13,Recommend for Promotion,4,3,5,12,Need Further Observation
3155,Research & Development,0.2,0.18333333333333332,0.1545550289626119,1,2,2,5,Don't Promote,1,2,2,5,Don't Promote
3156,Sales,1.0,0.175,0.15808320168509743,4,1,2,7,Don't Promote,5,1,3,9,Need Further Observation
3157,Sales,0.5,0.2595238095238095,0.1262769878883623,3,3,2,8,Don't Promote,3,3,2,8,Don't Promote
3158,Research & Development,0.5,0.21547619047619046,0.5784623486045287,3,2,5,10,Need Further Observation,2,2,5,9,Need Further Observation
3159,Sales,1.0,0.06071428571428571,0.011743022643496578,4,1,1,6,Don't Promote,5,1,1,7,Don't Promote
3160,Sales,0.09090909090909091,0.21547619047619046,0.10273828330700369,1,2,2,5,Don't Promote,1,2,2,5,Don't Promote
3161,Research & Development,1.0,0.22023809523809523,0.9523433385992628,4,2,5,11,Need Further Observation,4,2,5,11,Need Further Observation
3162,Research & Development,0.5,0.8404761904761904,0.15323854660347552,3,5,2,10,Need Further Observation,2,5,2,9,Need Further Observation
3163,Research & Development,1.0,0.16547619047619047,0.3062664560294892,4,1,4,9,Need Further Observation,4,1,4,9,Need Further Observation
3164,Sales,0.5,0.294047619047619,0.4865192206424434,3,4,5,12,Need Further Observation,3,4,5,12,Need Further Observation
3165,Research & Development,0.5,0.07738095238095238,0.9446024223275408,3,1,5,9,Need Further Observation,2,1,5,8,Don't Promote
3166,Research & Development,1.0,0.3476190476190476,0.07830437072143233,4,4,1,9,Need Further Observation,4,4,1,9,Need Further Observation
3167,Sales,0.16666666666666666,0.3476190476190476,0.2873091100579252,1,4,4,9,Need Further Observation,1,4,4,9,Need Further Observation
3168,Sales,1.0,0.2654761904761905,0.06303317535545024,4,3,1,8,Don't Promote,5,3,1,9,Need Further Observation
3169,Sales,0.5,0.2654761904761905,0.05671406003159558,3,3,1,7,Don't Promote,3,3,1,7,Don't Promote
3170,Research & Development,1.0,0.07142857142857142,0.06761453396524486,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
3171,Research & Development,0.3333333333333333,0.32619047619047614,0.0861506055818852,2,4,1,7,Don't Promote,2,4,1,7,Don't Promote
3172,Research & Development,1.0,0.2833333333333333,0.0881516587677725,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
3173,Human Resources,1.0,0.2642857142857143,0.05292259083728278,4,3,1,8,Don't Promote,5,3,1,9,Need Further Observation
3174,Sales,0.2,0.23333333333333334,0.12690889942074776,1,3,2,6,Don't Promote,2,3,2,7,Don't Promote
3175,Research & Development,1.0,0.22142857142857145,0.22996313849394417,4,2,3,9,Need Further Observation,4,2,3,9,Need Further Observation
3176,Sales,1.0,0.9178571428571428,0.04960505529225909,4,5,1,10,Need Further Observation,5,5,1,11,Need Further Observation
3177,Research & Development,1.0,0.763095238095238,0.07014218009478673,4,5,1,10,Need Further Observation,4,5,1,10,Need Further Observation
3178,Sales,1.0,0.20833333333333331,0.06761453396524486,4,2,1,7,Don't Promote,5,2,1,8,Don't Promote
3179,Sales,0.5,0.09999999999999999,0.4063717746182201,3,1,4,8,Don't Promote,3,1,4,8,Don't Promote
3180,Research & Development,1.0,0.31547619047619047,0.15808320168509743,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
3181,Research & Development,0.3333333333333333,0.1988095238095238,0.9760926803580832,2,2,5,9,Need Further Observation,2,2,5,9,Need Further Observation
3182,Sales,0.5,0.3083333333333333,0.18741442864665614,3,4,3,10,Need Further Observation,3,4,3,10,Need Further Observation
3183,Research & Development,1.0,0.33690476190476193,0.10600315955766193,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
3184,Research & Development,1.0,0.2976190476190476,0.25081621906266455,4,4,4,12,Need Further Observation,4,4,3,11,Need Further Observation
3185,Research & Development,0.1111111111111111,0.06666666666666667,0.06635071090047394,1,1,1,3,Don't Promote,1,1,1,3,Don't Promote
3186,Research & Development,0.1111111111111111,0.294047619047619,0.23022643496577147,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
3187,Research & Development,1.0,0.15476190476190477,0.12806740389678778,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
3188,Research & Development,1.0,0.37142857142857144,0.2340705634544497,4,5,3,12,Need Further Observation,4,5,3,12,Need Further Observation
3189,Research & Development,0.125,0.1988095238095238,0.4673512374934176,1,2,5,8,Don't Promote,1,2,4,7,Don't Promote
3190,Research & Development,0.5,0.2976190476190476,0.16577145866245394,3,4,2,9,Need Further Observation,3,4,2,9,Need Further Observation
3191,Research & Development,0.08333333333333333,0.2833333333333333,0.6555555555555556,1,3,5,9,Need Further Observation,1,3,5,9,Need Further Observation
3192,Research & Development,0.2,0.9333333333333333,0.42443391258557134,1,5,4,10,Need Further Observation,1,5,4,10,Need Further Observation
3193,Research & Development,0.125,0.20238095238095236,0.15824117956819378,1,2,2,5,Don't Promote,1,2,2,5,Don't Promote
3194,Research & Development,1.0,0.13809523809523808,0.2583464981569247,4,1,4,9,Need Further Observation,4,1,4,9,Need Further Observation
3195,Sales,0.5,0.18214285714285713,0.2624539231174302,3,2,4,9,Need Further Observation,3,2,4,9,Need Further Observation
3196,Research & Development,0.5,0.17738095238095236,0.2713533438651922,3,2,4,9,Need Further Observation,3,2,4,9,Need Further Observation
3197,Research & Development,0.1,0.13333333333333333,0.07356503422854134,1,1,1,3,Don't Promote,1,1,1,3,Don't Promote
3198,Research & Development,1.0,0.3857142857142857,0.9337019483938915,4,5,5,14,Recommend for Promotion,4,5,5,14,Recommend for Promotion
3199,Research & Development,1.0,0.13333333333333333,0.3490258030542391,4,1,4,9,Need Further Observation,4,1,4,9,Need Further Observation
3200,Research & Development,0.5,0.18333333333333332,0.4785150078988942,3,2,5,10,Need Further Observation,3,2,4,9,Need Further Observation
3201,Research & Development,1.0,0.8130952380952381,0.7239073196419168,4,5,5,14,Recommend for Promotion,4,5,5,14,Recommend for Promotion
3202,Sales,0.3333333333333333,0.29166666666666663,0.2890995260663507,2,4,4,10,Need Further Observation,2,4,4,10,Need Further Observation
3203,Research & Development,0.3333333333333333,0.27142857142857146,0.4589257503949447,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
3204,Sales,1.0,0.294047619047619,0.06240126382306477,4,4,1,9,Need Further Observation,5,4,1,10,Need Further Observation
3205,Research & Development,1.0,0.35,0.12527646129541864,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
3206,Sales,0.25,0.3857142857142857,0.23507109004739338,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
3207,Research & Development,0.125,0.7904761904761904,0.08920484465508162,1,5,2,8,Don't Promote,1,5,1,7,Don't Promote
3208,Research & Development,0.3333333333333333,0.11071428571428571,0.07856766719325961,2,1,1,4,Don't Promote,2,1,1,4,Don't Promote
3209,Research & Development,0.08333333333333333,0.2654761904761905,0.27440758293838863,1,3,4,8,Don't Promote,1,3,4,8,Don't Promote
3210,Research & Development,1.0,0.15,0.10684570826750922,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
3211,Research & Development,0.5,0.1988095238095238,0.17983149025803055,3,2,3,8,Don't Promote,3,2,3,8,Don't Promote
3212,Research & Development,0.5,0.22738095238095238,0.17393364928909952,3,2,3,8,Don't Promote,3,2,3,8,Don't Promote
3213,Research & Development,1.0,0.6952380952380952,0.6443391258557135,4,5,5,14,Recommend for Promotion,4,5,5,14,Recommend for Promotion
3214,Sales,0.125,0.31547619047619047,0.6664033701948394,1,4,5,10,Need Further Observation,1,4,5,10,Need Further Observation
3215,Research & Development,0.5,0.1976190476190476,0.2112690889942075,3,2,3,8,Don't Promote,3,2,3,8,Don't Promote
3216,Research & Development,0.5,0.20833333333333331,0.2167983149025803,3,2,3,8,Don't Promote,3,2,3,8,Don't Promote
3217,Research & Development,0.5,0.3083333333333333,0.09741969457609267,3,4,2,9,Need Further Observation,3,4,2,9,Need Further Observation
3218,Sales,0.07692307692307693,0.9226190476190476,0.4860452869931543,1,5,5,11,Need Further Observation,1,5,5,11,Need Further Observation
3219,Research & Development,0.3333333333333333,0.7964285714285714,0.22748815165876776,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
3220,Research & Development,0.5,0.0988095238095238,0.17461822011585046,3,1,3,7,Don't Promote,3,1,3,7,Don't Promote
3221,Research & Development,0.3333333333333333,0.2869047619047619,0.32917324907846235,2,4,4,10,Need Further Observation,2,3,4,9,Need Further Observation
3222,Sales,0.3333333333333333,0.9,0.06914165350184308,2,5,1,8,Don't Promote,2,5,1,8,Don't Promote
3223,Sales,0.25,0.19166666666666665,0.05613480779357557,2,2,1,5,Don't Promote,2,2,1,5,Don't Promote
3224,Research & Development,1.0,0.21904761904761905,0.16550816219062664,4,2,2,8,Don't Promote,4,2,2,8,Don't Promote
3225,Research & Development,1.0,0.25476190476190474,0.45339652448657186,4,3,4,11,Need Further Observation,4,3,4,11,Need Further Observation
3226,Research & Development,0.5,0.17738095238095236,0.657925223802001,3,2,5,10,Need Further Observation,3,2,5,10,Need Further Observation
3227,Research & Development,0.08333333333333333,0.7845238095238095,0.2333859926276988,1,5,3,9,Need Further Observation,1,5,3,9,Need Further Observation
3228,Research & Development,0.125,0.31547619047619047,0.2211690363349131,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
3229,Research & Development,1.0,0.25476190476190474,0.508899420747762,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
3230,Research & Development,0.3333333333333333,0.8404761904761904,0.21068983675618747,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
3231,Research & Development,0.3333333333333333,0.2833333333333333,0.660347551342812,2,3,5,10,Need Further Observation,2,3,5,10,Need Further Observation
3232,Research & Development,0.2,0.3107142857142857,0.21011058451816747,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
3233,Sales,1.0,0.13333333333333333,0.16914165350184307,4,1,2,7,Don't Promote,5,1,3,9,Need Further Observation
3234,Sales,0.25,0.12738095238095237,0.6773565034228541,2,1,5,8,Don't Promote,2,1,5,8,Don't Promote
3235,Research & Development,0.5,0.294047619047619,0.054397051079515535,3,4,1,8,Don't Promote,3,4,1,8,Don't Promote
3236,Sales,0.3333333333333333,0.31547619047619047,0.05602948920484466,2,4,1,7,Don't Promote,2,4,1,7,Don't Promote
3237,Research & Development,1.0,0.15476190476190477,0.10252764612954186,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
3238,Sales,0.3333333333333333,0.1595238095238095,0.1009478672985782,2,1,2,5,Don't Promote,2,1,2,5,Don't Promote
3239,Research & Development,0.3333333333333333,0.3583333333333333,0.2001053185887309,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
3240,Research & Development,1.0,0.20833333333333331,0.21874670879410216,4,2,3,9,Need Further Observation,4,2,3,9,Need Further Observation
3241,Sales,0.2,0.2357142857142857,0.9391785150078988,1,3,5,9,Need Further Observation,2,3,5,10,Need Further Observation
3242,Sales,1.0,0.244047619047619,0.9037914691943127,4,3,5,12,Need Further Observation,5,3,5,13,Recommend for Promotion
3243,Research & Development,1.0,0.15238095238095237,0.2493417588204318,4,1,4,9,Need Further Observation,4,1,3,8,Don't Promote
3244,Sales,0.5,0.13333333333333333,0.09899947340705635,3,1,2,6,Don't Promote,4,1,2,7,Don't Promote
3245,Research & Development,0.125,0.3476190476190476,0.09805160610847814,1,4,2,7,Don't Promote,1,4,2,7,Don't Promote
3246,Research & Development,0.5,0.32619047619047614,0.34096893101632436,3,4,4,11,Need Further Observation,3,4,4,11,Need Further Observation
3247,Sales,0.25,0.2654761904761905,0.26671932596103215,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
3248,Research & Development,1.0,0.16428571428571426,0.8593470247498683,4,1,5,10,Need Further Observation,4,1,5,10,Need Further Observation
3249,Research & Development,0.5,0.25476190476190474,0.09294365455502897,3,3,2,8,Don't Promote,3,3,1,7,Don't Promote
3250,Research & Development,0.5,0.294047619047619,0.18409689310163244,3,4,3,10,Need Further Observation,3,4,3,10,Need Further Observation
3251,Human Resources,0.5,0.14404761904761904,0.33802001053185887,3,1,4,8,Don't Promote,3,1,4,8,Don't Promote
3252,Research & Development,1.0,0.075,0.5593470247498683,4,1,5,10,Need Further Observation,4,1,5,10,Need Further Observation
3253,Research & Development,0.5,0.3583333333333333,0.4596629805160611,3,5,4,12,Need Further Observation,3,5,4,12,Need Further Observation
3254,Research & Development,0.3333333333333333,0.2833333333333333,0.09615587151132175,2,3,2,7,Don't Promote,2,3,2,7,Don't Promote
3255,Research & Development,0.5,0.2654761904761905,0.8399157451290152,3,3,5,11,Need Further Observation,3,3,5,11,Need Further Observation
3256,Research & Development,0.5,0.21904761904761905,0.08446550816219063,3,2,1,6,Don't Promote,3,2,1,6,Don't Promote
3257,Research & Development,0.5,0.294047619047619,0.27051079515534493,3,4,4,11,Need Further Observation,3,4,4,11,Need Further Observation
3258,Research & Development,0.5,0.17619047619047618,0.20821484992101105,3,1,3,7,Don't Promote,3,1,3,7,Don't Promote
3259,Research & Development,0.5,0.294047619047619,0.9756714060031596,3,4,5,12,Need Further Observation,3,4,5,12,Need Further Observation
3260,Sales,0.2,0.13333333333333333,0.27187993680884676,1,1,4,6,Don't Promote,2,1,4,7,Don't Promote
3261,Sales,0.2,0.13333333333333333,0.07156398104265403,1,1,1,3,Don't Promote,2,1,1,4,Don't Promote
3262,Sales,0.5,0.14404761904761904,0.48988941548183257,3,1,5,9,Need Further Observation,4,1,5,10,Need Further Observation
3263,Research & Development,1.0,0.2702380952380952,0.035071090047393366,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
3264,Research & Development,1.0,0.25476190476190474,0.07972617166929963,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
3265,Research & Development,0.25,0.27142857142857146,0.2926803580832017,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
3266,Research & Development,0.5,0.7726190476190475,0.196419167983149,3,5,3,11,Need Further Observation,3,5,3,11,Need Further Observation
3267,Research & Development,0.06666666666666667,0.39285714285714285,0.4317535545023697,1,5,4,10,Need Further Observation,1,5,4,10,Need Further Observation
3268,Sales,1.0,0.14166666666666666,0.18694049499736703,4,1,3,8,Don't Promote,5,1,3,9,Need Further Observation
3269,Sales,1.0,0.21547619047619046,0.3780937335439705,4,2,4,10,Need Further Observation,5,2,4,11,Need Further Observation
3270,Research & Development,0.5,0.16666666666666666,0.10179041600842549,3,1,2,6,Don't Promote,3,1,2,6,Don't Promote
3271,Research & Development,1.0,0.09999999999999999,0.20705634544497103,4,1,3,8,Don't Promote,4,1,3,8,Don't Promote
3272,Sales,1.0,0.22142857142857145,0.5076882569773565,4,2,5,11,Need Further Observation,5,2,5,12,Need Further Observation
3273,Research & Development,0.25,0.244047619047619,0.2576619273301738,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
3274,Research & Development,1.0,0.12023809523809523,0.40179041600842547,4,1,4,9,Need Further Observation,4,1,4,9,Need Further Observation
3275,Research & Development,0.25,0.3821428571428571,0.28109531332280147,2,5,4,11,Need Further Observation,2,5,4,11,Need Further Observation
3276,Sales,1.0,0.8011904761904762,0.1680358083201685,4,5,2,11,Need Further Observation,5,5,3,13,Recommend for Promotion
3277,Research & Development,1.0,0.16666666666666666,0.1286466561348078,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
3278,Research & Development,0.07142857142857142,0.2476190476190476,0.1741969457609268,1,3,3,7,Don't Promote,1,3,3,7,Don't Promote
3279,Sales,0.3333333333333333,0.32142857142857145,0.08546603475513428,2,4,1,7,Don't Promote,2,4,2,8,Don't Promote
3280,Sales,1.0,0.3583333333333333,0.1926803580832017,4,5,3,12,Need Further Observation,5,5,3,13,Recommend for Promotion
3281,Research & Development,0.3333333333333333,0.22023809523809523,0.11558715113217483,2,2,2,6,Don't Promote,2,2,2,6,Don't Promote
3282,Research & Development,1.0,0.21547619047619046,0.09010005265929437,4,2,2,8,Don't Promote,4,2,1,7,Don't Promote
3283,Research & Development,0.14285714285714285,0.1988095238095238,0.8516061084781464,1,2,5,8,Don't Promote,1,2,5,8,Don't Promote
3284,Sales,1.0,0.2654761904761905,0.06471827277514482,4,3,1,8,Don't Promote,5,3,1,9,Need Further Observation
3285,Research & Development,1.0,0.3047619047619048,0.024960505529225907,4,4,1,9,Need Further Observation,4,4,1,9,Need Further Observation
